usuario,productoId,pago
3912,93152,pago70784
3913,26754,pago39279
3914,54562,pago42804
3915,62900,pago69552
3916,90724,pago77075
3917,32393,pago58258
3918,3499,pago38454
3919,78907,pago92335
3920,1052,pago596
3921,81699,pago78416
3922,73062,pago38809
3923,85602,pago12015
3924,67042,pago76568
3925,15316,pago86639
3926,78632,pago80398
3927,47826,pago43056
3928,28770,pago23927
3929,91104,pago98857
3930,85155,pago16133
3931,94453,pago2790
3932,15150,pago21105
3933,133,pago64287
3934,23126,pago69462
3935,94924,pago96667
3936,99915,pago53293
3937,91661,pago85400
3938,52360,pago45487
3939,4839,pago10986
3940,42566,pago6601
3941,44564,pago33914
3942,87161,pago34625
3943,62717,pago90797
3944,52653,pago90344
3945,28621,pago56182
3946,14585,pago99619
3947,5655,pago52285
3948,74208,pago26736
3949,49696,pago90557
3950,32170,pago40197
3951,38658,pago90806
3952,55821,pago32709
3953,90282,pago18503
3954,91244,pago93077
3955,79035,pago56184
3956,35774,pago1007
3957,74213,pago28789
3958,77947,pago32555
3959,78128,pago85165
3960,40159,pago69734
3961,72516,pago19766
3962,43152,pago25993
3963,45457,pago93648
3964,39843,pago22125
3965,481,pago88837
3966,15200,pago73555
3967,91823,pago1510
3968,23335,pago52465
3969,23840,pago98796
3970,27718,pago91868
3971,15573,pago4328
3972,71015,pago87508
3973,31386,pago60843
3974,4841,pago10390
3975,8333,pago98574
3976,6698,pago58788
3977,27653,pago40908
3978,72366,pago97359
3979,43694,pago1953
3980,19881,pago3863
3981,31903,pago77689
3982,10287,pago21835
3983,79345,pago80691
3984,16096,pago45406
3985,90105,pago95675
3986,70760,pago59854
3987,63984,pago46824
3988,2260,pago33616
3989,82120,pago86862
3990,77972,pago34736
3991,18129,pago18843
3992,18407,pago59247
3993,96619,pago19423
3994,21069,pago99901
3995,51272,pago12849
3996,48836,pago79204
3997,95616,pago75811
3998,82526,pago35720
3999,68505,pago48022
4000,90829,pago74203
4001,79692,pago61298
4002,54879,pago4645
4003,61855,pago90482
4004,16822,pago79061
4005,79976,pago70417
4006,44857,pago29928
4007,75206,pago179
4008,81962,pago97700
4009,71534,pago36709
4010,57193,pago30963
4011,62837,pago24719
4012,33209,pago95965
4013,8561,pago21542
4014,20524,pago9077
4015,23873,pago97893
4016,3355,pago30187
4017,85149,pago21710
4018,40947,pago71543
4019,53901,pago57606
4020,6011,pago37120
4021,97778,pago42852
4022,54336,pago1696
4023,55376,pago32820
4024,92349,pago18221
4025,1370,pago16747
4026,49775,pago2642
4027,33812,pago67856
4028,98520,pago57934
4029,34639,pago26012
4030,60039,pago83791
4031,361,pago94677
4032,83658,pago30941
4033,94392,pago82385
4034,21209,pago63831
4035,29306,pago35526
4036,80515,pago18630
4037,75698,pago71945
4038,76919,pago96770
4039,70730,pago44405
4040,84079,pago63870
4041,17903,pago57324
4042,36313,pago75466
4043,27934,pago26659
4044,49016,pago71712
4045,23512,pago65372
4046,68592,pago63663
4047,24355,pago25232
4048,28124,pago71692
4049,79054,pago84739
4050,21761,pago64204
4051,11499,pago70257
4052,35017,pago18802
4053,17431,pago30183
4054,27920,pago11129
4055,72989,pago20517
4056,66494,pago4697
4057,41104,pago87026
4058,95461,pago41524
4059,88323,pago47337
4060,83612,pago32199
4061,8184,pago22396
4062,90349,pago1532
4063,24717,pago27897
4064,28379,pago37335
4065,25420,pago4206
4066,2899,pago56791
4067,47914,pago41995
4068,83817,pago11040
4069,39986,pago35590
4070,37315,pago5038
4071,71883,pago80308
4072,8822,pago52153
4073,73688,pago90418
4074,36212,pago87676
4075,28880,pago1116
4076,74220,pago96757
4077,80544,pago66329
4078,1106,pago15515
4079,47598,pago72759
4080,42680,pago52518
4081,16408,pago92572
4082,85116,pago97344
4083,18904,pago30748
4084,34808,pago18329
4085,32535,pago57562
4086,84747,pago20861
4087,93306,pago60757
4088,97368,pago55258
4089,62834,pago71150
4090,75715,pago16153
4091,19796,pago50693
4092,6340,pago53150
4093,22069,pago16610
4094,72290,pago22645
4095,27163,pago99413
4096,1845,pago55598
4097,86413,pago54874
4098,11373,pago3219
4099,21705,pago60309
4100,58771,pago35303
4101,35651,pago71887
4102,20545,pago1334
4103,11432,pago22734
4104,70199,pago3609
4105,11033,pago86282
4106,3735,pago1613
4107,97663,pago41481
4108,69296,pago72925
4109,11964,pago56486
4110,19103,pago87400
4111,77501,pago14798
4112,30488,pago8792
4113,91364,pago79984
4114,20207,pago74097
4115,12351,pago24678
4116,53424,pago19170
4117,86774,pago87279
4118,82184,pago35033
4119,19844,pago81113
4120,89643,pago48795
4121,48691,pago52666
4122,52231,pago21983
4123,42597,pago53617
4124,2019,pago29965
4125,50528,pago51336
4126,7586,pago46537
4127,3519,pago8970
4128,48635,pago29960
4129,24123,pago20931
4130,83094,pago80691
4131,22099,pago49839
4132,69083,pago72850
4133,38249,pago24127
4134,50690,pago91098
4135,95047,pago96853
4136,63350,pago11465
4137,45078,pago50602
4138,58676,pago32672
4139,65746,pago41915
4140,48977,pago62292
4141,68750,pago94647
4142,22200,pago65893
4143,64962,pago36799
4144,75137,pago40864
4145,77942,pago87099
4146,76031,pago99841
4147,67769,pago94200
4148,97954,pago91445
4149,40446,pago61738
4150,51196,pago65615
4151,60422,pago72024
4152,47954,pago27408
4153,42960,pago53535
4154,68832,pago11856
4155,88913,pago39186
4156,53988,pago22941
4157,2130,pago96594
4158,19561,pago12054
4159,86195,pago12098
4160,73683,pago65189
4161,51162,pago15638
4162,78886,pago86192
4163,50374,pago80400
4164,45800,pago66717
4165,82679,pago24539
4166,74586,pago21164
4167,29313,pago7738
4168,55570,pago3020
4169,96744,pago27179
4170,74185,pago19843
4171,14928,pago41595
4172,22794,pago34595
4173,59040,pago67818
4174,48481,pago81359
4175,91608,pago14960
4176,1083,pago53409
4177,18262,pago9201
4178,82096,pago10958
4179,51963,pago14608
4180,7755,pago50954
4181,31744,pago27527
4182,42622,pago55734
4183,37740,pago51478
4184,11756,pago59780
4185,59274,pago31822
4186,27770,pago29885
4187,61116,pago32229
4188,10950,pago72367
4189,52185,pago5273
4190,33567,pago49917
4191,98439,pago77391
4192,30683,pago27441
4193,84607,pago45987
4194,37802,pago34862
4195,33102,pago99147
4196,16497,pago93539
4197,42028,pago84245
4198,53677,pago49291
4199,15312,pago40730
4200,15814,pago37992
4201,95383,pago21380
4202,26627,pago45465
4203,1932,pago64761
4204,6777,pago35663
4205,89825,pago31050
4206,48777,pago74957
4207,81066,pago34358
4208,96594,pago1488
4209,99577,pago50346
4210,75719,pago20030
4211,43172,pago23649
4212,32782,pago95084
4213,31,pago90075
4214,14221,pago97561
4215,35470,pago14213
4216,72066,pago76390
4217,41828,pago14527
4218,13301,pago87918
4219,83589,pago72731
4220,66390,pago88754
4221,72245,pago48506
4222,32316,pago61983
4223,22673,pago95141
4224,45140,pago2066
4225,26821,pago24264
4226,51357,pago30591
4227,22437,pago16721
4228,31399,pago31672
4229,15696,pago52430
4230,20010,pago67606
4231,27235,pago47215
4232,68426,pago18906
4233,52628,pago89940
4234,8939,pago30762
4235,79809,pago41181
4236,79197,pago62495
4237,64812,pago1019
4238,54810,pago69139
4239,68534,pago78012
4240,57896,pago89148
4241,50691,pago93252
4242,28055,pago47213
4243,79426,pago14758
4244,9692,pago50127
4245,21044,pago29029
4246,84527,pago42840
4247,48882,pago34481
4248,36597,pago92803
4249,92063,pago39911
4250,58229,pago32433
4251,95362,pago51484
4252,80017,pago34227
4253,59085,pago60149
4254,728,pago1873
4255,98302,pago23984
4256,5947,pago44605
4257,32333,pago67263
4258,48626,pago77558
4259,97550,pago86891
4260,10047,pago51921
4261,93685,pago93006
4262,2259,pago70169
4263,782,pago49810
4264,23821,pago66096
4265,46591,pago11026
4266,42036,pago51258
4267,47738,pago1953
4268,30556,pago16957
4269,30068,pago38592
4270,81579,pago6996
4271,13896,pago74835
4272,40324,pago28827
4273,97705,pago54610
4274,40406,pago74300
4275,96701,pago50348
4276,81850,pago40828
4277,86225,pago1837
4278,8104,pago47100
4279,1239,pago59356
4280,33292,pago60144
4281,96208,pago81431
4282,49172,pago48073
4283,29575,pago6308
4284,59930,pago37287
4285,64805,pago95598
4286,89948,pago64378
4287,99346,pago66606
4288,34754,pago87485
4289,77196,pago36174
4290,71379,pago6789
4291,75737,pago80723
4292,45689,pago96082
4293,16098,pago24164
4294,8569,pago45789
4295,87752,pago93028
4296,56289,pago37274
4297,27360,pago84688
4298,59733,pago65502
4299,25749,pago69658
4300,20780,pago21224
4301,53746,pago64711
4302,27667,pago5139
4303,14447,pago61838
4304,92787,pago67767
4305,86506,pago51165
4306,52782,pago57747
4307,79692,pago73102
4308,85424,pago70080
4309,24574,pago18664
4310,12938,pago31194
4311,71660,pago13613
4312,85336,pago93091
4313,77587,pago30745
4314,77596,pago3668
4315,66060,pago85583
4316,70855,pago53356
4317,33928,pago43538
4318,43893,pago56034
4319,15217,pago18754
4320,76384,pago99790
4321,50148,pago97793
4322,28236,pago48725
4323,77374,pago58649
4324,84145,pago31248
4325,75632,pago26562
4326,87102,pago76833
4327,52194,pago78074
4328,53504,pago76808
4329,53115,pago88805
4330,44917,pago889
4331,63713,pago35226
4332,80733,pago46867
4333,41049,pago8205
4334,45914,pago99891
4335,21712,pago98268
4336,9125,pago38877
4337,46192,pago8552
4338,8650,pago6206
4339,56956,pago2113
4340,38587,pago57226
4341,42257,pago9364
4342,19380,pago8502
4343,84411,pago11976
4344,28747,pago15759
4345,74688,pago46153
4346,50154,pago60377
4347,85337,pago68435
4348,34481,pago13319
4349,57421,pago34765
4350,43092,pago4251
4351,31878,pago17789
4352,53513,pago23759
4353,35260,pago11082
4354,85419,pago89629
4355,98812,pago80743
4356,65925,pago89618
4357,94911,pago48887
4358,72941,pago99876
4359,47874,pago81123
4360,35749,pago60849
4361,716,pago99844
4362,59136,pago32380
4363,17572,pago91709
4364,68864,pago22030
4365,73598,pago1220
4366,83955,pago52529
4367,67086,pago16895
4368,26395,pago27323
4369,91727,pago43366
4370,11690,pago79833
4371,71551,pago12986
4372,13146,pago23594
4373,44174,pago63418
4374,63040,pago88532
4375,75257,pago66955
4376,77675,pago74215
4377,85791,pago85945
4378,33965,pago73380
4379,66268,pago56100
4380,88465,pago4556
4381,22413,pago73366
4382,60546,pago12449
4383,35412,pago54610
4384,25,pago5718
4385,23645,pago41624
4386,75993,pago26634
4387,89892,pago41354
4388,42931,pago53054
4389,74114,pago29048
4390,90810,pago61816
4391,7407,pago30898
4392,10147,pago12906
4393,5743,pago92199
4394,67811,pago36193
4395,24025,pago45854
4396,71518,pago67190
4397,83915,pago25841
4398,5384,pago37280
4399,70069,pago73999
4400,99546,pago201
4401,83023,pago99026
4402,19165,pago45955
4403,69113,pago842
4404,5859,pago63396
4405,66550,pago19997
4406,10768,pago21023
4407,23778,pago57298
4408,39241,pago474
4409,63272,pago35268
4410,43919,pago41650
4411,16870,pago95910
4412,75888,pago12288
4413,75460,pago30600
4414,33495,pago37091
4415,88875,pago39720
4416,71124,pago84589
4417,11515,pago73242
4418,47777,pago96950
4419,60221,pago77979
4420,40558,pago15226
4421,77861,pago1385
4422,82600,pago77331
4423,70170,pago30807
4424,61315,pago85888
4425,46978,pago11938
4426,81317,pago6296
4427,13648,pago76539
4428,94917,pago46856
4429,57721,pago10333
4430,57292,pago14678
4431,9826,pago43468
4432,34427,pago42281
4433,23281,pago62563
4434,83068,pago71883
4435,82624,pago94472
4436,83035,pago3863
4437,94450,pago61609
4438,64368,pago88123
4439,69093,pago61443
4440,5426,pago37091
4441,13508,pago26357
4442,8119,pago50173
4443,27969,pago73317
4444,34599,pago40567
4445,20324,pago73396
4446,60720,pago53706
4447,34576,pago15586
4448,95477,pago4531
4449,39841,pago65096
4450,22115,pago22327
4451,62637,pago27981
4452,55003,pago26250
4453,61102,pago52481
4454,82367,pago90858
4455,93410,pago47944
4456,54051,pago547
4457,52280,pago18670
4458,5787,pago48019
4459,88469,pago62590
4460,14939,pago22734
4461,4250,pago94381
4462,78129,pago67104
4463,65291,pago62995
4464,24517,pago91475
4465,19543,pago51956
4466,72502,pago23936
4467,42374,pago29662
4468,62879,pago52662
4469,61648,pago27149
4470,29901,pago16749
4471,29050,pago3827
4472,98800,pago88528
4473,6065,pago65321
4474,45844,pago6816
4475,56845,pago37004
4476,17361,pago36805
4477,50201,pago85105
4478,94065,pago68711
4479,61628,pago60103
4480,62114,pago37505
4481,81936,pago15712
4482,71226,pago73139
4483,84560,pago1541
4484,7489,pago74138
4485,29218,pago68398
4486,51489,pago3384
4487,1982,pago12583
4488,38142,pago49572
4489,69365,pago33430
4490,77097,pago63373
4491,44832,pago21886
4492,30639,pago81120
4493,82987,pago53145
4494,53643,pago98979
4495,99664,pago58927
4496,32390,pago39708
4497,96726,pago41682
4498,59916,pago42767
4499,23195,pago81753
4500,54779,pago13547
4501,40753,pago92228
4502,19331,pago70680
4503,80324,pago97248
4504,9045,pago88803
4505,64835,pago63270
4506,99877,pago87574
4507,35776,pago83566
4508,31300,pago15749
4509,81074,pago36752
4510,39974,pago62331
4511,74362,pago23615
4512,79587,pago19664
4513,63988,pago31079
4514,39167,pago66524
4515,93471,pago20427
4516,45483,pago88738
4517,29771,pago17452
4518,50987,pago50155
4519,69241,pago1006
4520,98789,pago18955
4521,7300,pago676
4522,52369,pago85069
4523,17155,pago54418
4524,22318,pago45291
4525,20528,pago45052
4526,89834,pago40211
4527,80461,pago57958
4528,8694,pago99135
4529,89535,pago17912
4530,18943,pago24063
4531,45805,pago79658
4532,76432,pago82209
4533,25628,pago29781
4534,94336,pago63042
4535,49861,pago17053
4536,46723,pago81851
4537,89360,pago32726
4538,70323,pago12077
4539,6535,pago95641
4540,81354,pago94875
4541,71668,pago48685
4542,36648,pago79638
4543,64109,pago82715
4544,12210,pago49727
4545,28276,pago84775
4546,13790,pago33129
4547,67822,pago32606
4548,84165,pago88020
4549,64764,pago92295
4550,18149,pago37100
4551,79766,pago19659
4552,94979,pago78554
4553,95790,pago29143
4554,79715,pago76181
4555,91965,pago37667
4556,90076,pago35595
4557,27433,pago28095
4558,60661,pago37165
4559,27195,pago9935
4560,28446,pago36613
4561,76997,pago13230
4562,27076,pago58843
4563,84465,pago64206
4564,47750,pago81864
4565,78300,pago85656
4566,93788,pago21803
4567,58590,pago49981
4568,75299,pago60968
4569,36938,pago18817
4570,13420,pago36962
4571,34736,pago96883
4572,57998,pago2483
4573,9523,pago86691
4574,6049,pago47688
4575,9572,pago56269
4576,43519,pago3376
4577,90390,pago82464
4578,51114,pago15703
4579,38794,pago77182
4580,27090,pago6867
4581,94863,pago88673
4582,50650,pago84820
4583,64666,pago6745
4584,31267,pago50805
4585,94065,pago45828
4586,52633,pago32933
4587,70887,pago7134
4588,37605,pago94854
4589,77226,pago74731
4590,33373,pago81233
4591,38887,pago79094
4592,13662,pago26966
4593,6158,pago894
4594,66405,pago52229
4595,4385,pago86356
4596,13073,pago97411
4597,24337,pago33023
4598,92633,pago9180
4599,92740,pago61684
4600,91577,pago37630
4601,84143,pago18903
4602,5687,pago92183
4603,45315,pago3146
4604,43354,pago91671
4605,46048,pago94159
4606,47126,pago24886
4607,23822,pago88324
4608,3446,pago98752
4609,35099,pago37678
4610,41914,pago9155
4611,53112,pago86025
4612,75100,pago97470
4613,56642,pago50649
4614,7244,pago46259
4615,48335,pago86549
4616,34153,pago2225
4617,3025,pago5891
4618,98264,pago34888
4619,34480,pago65711
4620,32288,pago995
4621,41430,pago51563
4622,94375,pago27748
4623,13521,pago43098
4624,78920,pago77742
4625,45008,pago88283
4626,54051,pago63838
4627,89316,pago64938
4628,43309,pago38166
4629,94017,pago72687
4630,33384,pago70136
4631,20715,pago36676
4632,84908,pago15361
4633,89211,pago54426
4634,62731,pago27415
4635,9994,pago87127
4636,72335,pago8219
4637,68102,pago48681
4638,31357,pago45831
4639,61359,pago75508
4640,65057,pago7450
4641,54797,pago94266
4642,82068,pago94040
4643,87893,pago44759
4644,30955,pago75785
4645,71615,pago40786
4646,47990,pago893
4647,15693,pago46830
4648,89825,pago37496
4649,35560,pago68233
4650,24558,pago53304
4651,77380,pago11000
4652,38165,pago42705
4653,75440,pago92754
4654,42934,pago93023
4655,48386,pago41664
4656,41745,pago46917
4657,88275,pago21943
4658,49078,pago14849
4659,74583,pago91586
4660,50088,pago8972
4661,29351,pago63130
4662,33286,pago41434
4663,13499,pago7838
4664,34975,pago694
4665,37403,pago97419
4666,83929,pago72000
4667,51660,pago90302
4668,36304,pago53520
4669,28901,pago1594
4670,23769,pago11540
4671,15961,pago47736
4672,88707,pago54478
4673,23142,pago95757
4674,19429,pago27363
4675,98358,pago90055
4676,26604,pago80212
4677,56852,pago80304
4678,31580,pago77650
4679,74775,pago93747
4680,74648,pago95704
4681,87550,pago8355
4682,19569,pago51413
4683,44544,pago96872
4684,82595,pago76390
4685,7800,pago92210
4686,28134,pago64144
4687,11569,pago63446
4688,89787,pago96203
4689,25674,pago75626
4690,63594,pago42910
4691,98778,pago29339
4692,54656,pago1543
4693,67571,pago93581
4694,14044,pago43888
4695,72143,pago10933
4696,12970,pago13373
4697,33024,pago3090
4698,93436,pago29398
4699,14431,pago17491
4700,76897,pago98573
4701,99557,pago67397
4702,57114,pago52096
4703,83170,pago1172
4704,96607,pago43138
4705,30283,pago20251
4706,36260,pago15321
4707,97039,pago81791
4708,72139,pago90229
4709,37239,pago36204
4710,50169,pago82059
4711,40150,pago33037
4712,17172,pago45167
4713,75069,pago44521
4714,76628,pago75451
4715,40722,pago83339
4716,41517,pago38372
4717,86292,pago28309
4718,94345,pago4987
4719,67931,pago46965
4720,47114,pago96087
4721,98852,pago49457
4722,61495,pago50263
4723,39764,pago32702
4724,86747,pago84544
4725,62775,pago51175
4726,54095,pago66143
4727,78779,pago77859
4728,91289,pago54991
4729,55093,pago2357
4730,98346,pago2742
4731,89518,pago22516
4732,43823,pago86746
4733,91490,pago29057
4734,31454,pago14432
4735,17962,pago16795
4736,48441,pago28597
4737,99115,pago78042
4738,59870,pago70494
4739,67620,pago48385
4740,43501,pago58665
4741,56264,pago3553
4742,14109,pago28526
4743,84766,pago66597
4744,961,pago59458
4745,29115,pago20738
4746,47366,pago29338
4747,78981,pago21410
4748,16082,pago60536
4749,38349,pago73549
4750,82378,pago37685
4751,53735,pago22849
4752,97130,pago75811
4753,17667,pago93469
4754,63528,pago53120
4755,9119,pago70929
4756,16285,pago14254
4757,57361,pago28040
4758,83995,pago22131
4759,29078,pago86549
4760,3239,pago82993
4761,24032,pago85689
4762,37570,pago14163
4763,36041,pago16833
4764,11990,pago77551
4765,73111,pago17864
4766,62154,pago2749
4767,90788,pago15185
4768,95082,pago37934
4769,3758,pago99641
4770,69405,pago42382
4771,60205,pago87394
4772,98062,pago56288
4773,52938,pago71486
4774,45904,pago50415
4775,48693,pago41883
4776,1007,pago28433
4777,59366,pago23306
4778,56586,pago74077
4779,61729,pago54194
4780,24151,pago17760
4781,93940,pago93682
4782,64046,pago79984
4783,40930,pago65359
4784,63942,pago25441
4785,42269,pago74174
4786,2298,pago93453
4787,65455,pago59377
4788,65774,pago90431
4789,71265,pago59976
4790,76680,pago3917
4791,45318,pago92539
4792,44285,pago63542
4793,22255,pago81993
4794,13990,pago39464
4795,65589,pago53824
4796,44610,pago20758
4797,5560,pago11178
4798,78563,pago71543
4799,549,pago17262
4800,6144,pago27943
4801,56806,pago99771
4802,15102,pago37319
4803,32773,pago51841
4804,41328,pago92803
4805,91983,pago86297
4806,6937,pago69325
4807,92058,pago56897
4808,3523,pago20208
4809,85352,pago19040
4810,99011,pago37611
4811,25943,pago66668
4812,37322,pago72685
4813,48357,pago7297
4814,64364,pago35962
4815,26057,pago25510
4816,69572,pago66281
4817,21397,pago16567
4818,78282,pago28053
4819,32077,pago19066
4820,68071,pago89435
4821,32890,pago24391
4822,11546,pago56480
4823,72935,pago38769
4824,49166,pago41257
4825,62990,pago7164
4826,72166,pago4839
4827,70866,pago45968
4828,63820,pago44832
4829,41746,pago18277
4830,92097,pago48114
4831,75513,pago76216
4832,53039,pago67091
4833,91447,pago28326
4834,51238,pago34904
4835,76501,pago12708
4836,45754,pago14095
4837,98149,pago55256
4838,16719,pago67073
4839,46722,pago30522
4840,59276,pago39837
4841,7858,pago87036
4842,4740,pago72954
4843,80598,pago27582
4844,36496,pago70604
4845,51097,pago49040
4846,3925,pago21401
4847,88997,pago74842
4848,97324,pago18591
4849,42272,pago46175
4850,24839,pago28518
4851,24602,pago14012
4852,67626,pago57357
4853,266,pago92595
4854,10564,pago18820
4855,56202,pago35247
4856,58083,pago5673
4857,92420,pago73641
4858,32537,pago99611
4859,23951,pago80824
4860,14789,pago35849
4861,79805,pago45927
4862,33710,pago30614
4863,33189,pago32227
4864,68407,pago51441
4865,30732,pago440
4866,94080,pago72141
4867,24333,pago92324
4868,36285,pago41299
4869,10130,pago99736
4870,56394,pago45552
4871,8210,pago33765
4872,66721,pago98854
4873,77686,pago11897
4874,4928,pago69193
4875,62418,pago99172
4876,15147,pago61591
4877,88660,pago94407
4878,7544,pago48967
4879,98168,pago34194
4880,73441,pago62696
4881,79403,pago3175
4882,52979,pago90315
4883,89723,pago79839
4884,75616,pago47109
4885,66814,pago2627
4886,46629,pago45452
4887,52742,pago99973
4888,1756,pago31161
4889,43202,pago96952
4890,76107,pago92778
4891,16098,pago43873
4892,33187,pago81050
4893,13998,pago39
4894,42992,pago36337
4895,60408,pago87851
4896,87608,pago1324
4897,58759,pago50294
4898,99507,pago16752
4899,72,pago41390
4900,13512,pago33742
4901,48041,pago98202
4902,52673,pago43896
4903,51455,pago35316
4904,88045,pago14952
4905,10365,pago58845
4906,86171,pago9613
4907,72724,pago5721
4908,15464,pago44105
4909,55692,pago99963
4910,55863,pago90934
4911,11333,pago56767
4912,10243,pago44720
4913,76230,pago11979
4914,75351,pago53565
4915,21539,pago95217
4916,96617,pago28388
4917,26852,pago16536
4918,18039,pago88515
4919,37555,pago92612
4920,16784,pago51462
4921,64581,pago56591
4922,9796,pago67623
4923,83795,pago26099
4924,28640,pago40987
4925,83515,pago85160
4926,87418,pago93018
4927,75379,pago34183
4928,86778,pago38542
4929,96331,pago85039
4930,61533,pago54768
4931,90518,pago96552
4932,85166,pago47923
4933,92384,pago20563
4934,21442,pago31015
4935,7321,pago89144
4936,11616,pago69594
4937,25009,pago81010
4938,46947,pago41477
4939,63540,pago12388
4940,61480,pago40010
4941,4479,pago83344
4942,496,pago96858
4943,40224,pago44076
4944,42271,pago33345
4945,66210,pago12779
4946,59564,pago15478
4947,36604,pago60669
4948,72689,pago47479
4949,37208,pago14010
4950,65967,pago63306
4951,2784,pago2556
4952,15285,pago24460
4953,57218,pago18139
4954,41817,pago12197
4955,72098,pago81825
4956,68241,pago31780
4957,98325,pago28984
4958,73555,pago64885
4959,33584,pago54180
4960,71619,pago22321
4961,37836,pago2214
4962,70555,pago91464
4963,80984,pago4842
4964,42960,pago47359
4965,48735,pago63047
4966,82792,pago96564
4967,29404,pago38761
4968,48442,pago23565
4969,3426,pago15202
4970,61231,pago51783
4971,52723,pago92822
4972,46270,pago76519
4973,11924,pago36915
4974,23837,pago69929
4975,35116,pago80186
4976,6401,pago33880
4977,4649,pago86940
4978,54791,pago50978
4979,78079,pago7113
4980,84292,pago79344
4981,39932,pago63679
4982,63319,pago47799
4983,20382,pago45394
4984,52350,pago52847
4985,35143,pago29384
4986,49484,pago97973
4987,96223,pago90736
4988,87022,pago53965
4989,92875,pago97521
4990,30981,pago4020
4991,77630,pago12608
4992,82622,pago20552
4993,540,pago88336
4994,63441,pago35555
4995,73980,pago69430
4996,88485,pago54034
4997,29828,pago56026
4998,47060,pago6804
4999,91310,pago38257
5000,56059,pago46434
